492.76 0 6.8
452.12 2.53999999999985 10.8
482.6 35.5600000000001 -2.3
485.14 7.62 -0.7
485.14 2.54000000000008 2.3
474.98 2.53999999999985 4.1
457.2 2.54000000000008 6.9
431.8 0 9.2
393.7 0 10.7
386.08 0 5.4
378.46 17.7800000000001 4.4
368.3 10.16 2.2
340.36 7.61999999999989 6.1
312.42 0 11.2
287.02 2.54000000000008 13.6
218.44 0 14.9
205.74 0 12.8
154.94 0 7.1
137.16 0 6.6
86.36 0 8
45.72 0 6.8
25.4 0 8.3
10.16 0 11.1
0 0 10.1
0 0 10.4
0 0 8.7
0 0 7.6
0 0 8.4
0 0 10.8
0 0 4.8
0 0 7.6
0 0 8.7
0 0 1.3
0 5.08000000000004 3.2
0 5.07999999999981 8.3
0 10.1600000000002 5.2
0 7.61999999999989 5.6
0 0 7.7
0 2.54000000000008 10.1
0 2.54000000000008 10
0 0 11.7
0 0 8.5
0 0 6.7
0 0 6.5
0 2.53999999999985 8.2
0 0 11.5
0 0 11
0 0 11.6
0 2.53999999999996 11.6
0 0 12.4
0 0 12.3
0 0 13.3
0 0 13.9
0 0 13.8
0 0 11.3
0 0 10.5
0 0 11.3
0 0 11.4
0 0 12.4
0 0 11
0 2.54000000000008 13.2
0 0 11.5
0 2.54000000000008 10.1
0 12.6999999999999 8.4
0 5.07999999999993 10.8
0 2.53999999999996 10.5
0 0 10.5
0 0 -999
0 0 10.8
0 2.54000000000008 14
0 0 13.8
0 0 14
0 0 12.7
0 0 10.5
0 0 11.8
0 0 11.2
0 0 11.2
0 0 11.6
0 2.54000000000008 14.3
0 0 14
0 2.53999999999996 12.8
0 0 12.7
0 0 11.8
0 0 10.6
0 0 11.2
0 0 13
0 0 15.4
0 0 14.4
0 0 14
0 0 11.9
0 0 12.4
0 0 13.2
0 5.07999999999993 12.3
0 12.7 10
0 2.53999999999996 7.5
0 2.54000000000008 9.3
0 0 11.2
0 5.07999999999993 9.6
0 0 10.7
0 7.62000000000012 8.4
0 0 9.8
0 0 9.6
0 27.9399999999999 9.8
0 2.53999999999996 8
0 0 10.6
0 0 10.6
0 5.07999999999993 9.9
0 0 9.8
0 2.54000000000019 8.1
0 0 8.9
0 0 9.4
0 0 9.6
0 0 12
0 2.53999999999996 11.6
0 0 11.1
0 0 9.3
0 0 8.2
0 0 8.8
0 0 11.5
0 0 10.5
0 0 10.4
0 0 11
0 0 9.3
0 0 10.6
0 2.53999999999996 11.2
0 0 10.9
0 0 8.6
5.08 10.1600000000001 7.2
0 0 1
0 35.5599999999999 3.8
0 17.7799999999997 0.5
15.24 15.2400000000002 -4.7
15.24 5.07999999999993 -6.3
12.7 5.07999999999993 -0.7
0 0 2.8
0 0 5.2
0 0 7.2
0 0 7.5
-999 0 -999
0 0 8
0 0 9.5
0 0 9.4
0 0 7
0 0 5.5
0 0 2.6
0 0 0.5
0 0 -3.9
0 0 -2.1
0 0 1
0 0 3.8
0 0 4.9
0 2.54 3.2
0 0 -2.2
0 0 -2.9
0 0 -1.2
0 0 1.3
0 0 1.6
0 0 3.5
0 0 3.6
0 0 2.2
0 0 3.7
0 0 -1.8
2.54 2.54 2.1
5.08 5.08 1.5
2.54 0 -2.3
0 0 -2.4
2.54 2.54 -0.5
5.08 7.62 1
7.62 0 -2.3
43.18 0 -1.7
58.42 17.78 -5.1
66.04 12.7 -8
63.5 0 -11
66.04 5.08000000000001 -6.5
66.04 5.07999999999999 -4.2
76.2 7.62 -8.3
76.2 0 -14.4
78.74 2.53999999999999 -14.8
81.28 5.08 -9.8
83.82 0 -7.9
91.44 5.08000000000001 -6.2
91.44 0 -12.3
91.44 0 -17.6
91.44 0 -17.3
96.52 5.08 -9.1
99.06 5.08 -12.7
99.06 0 -15.9
96.52 0 -17.9
101.6 10.16 -13.8
104.14 2.53999999999999 -9.3
106.68 0 -7.6
106.68 0 -4.4
106.68 0 -5.1
106.68 0 -9.4
106.68 0 -7.7
111.76 2.54000000000001 -9.5
119.38 5.08000000000001 -7.2
137.16 20.32 -6.5
144.78 12.7 -7.9
144.78 2.53999999999999 -3.1
144.78 0 -8.7
144.78 0 -11
144.78 2.54000000000002 -6.5
147.32 0 -3.6
147.32 0 -4.1
152.4 2.53999999999996 -7.4
152.4 5.08000000000001 -6.6
152.4 0 -3
154.94 2.53999999999999 -5.4
157.48 2.54000000000002 -5.8
170.18 10.16 -7.9
172.72 0 -16.3
177.8 7.61999999999998 -9.9
177.8 2.54000000000002 -11.4
180.34 5.08000000000001 -9.3
182.88 2.53999999999999 -11.2
182.88 5.07999999999998 -14.2
195.58 12.7 -9.7
205.74 10.16 -16.4
213.36 12.7 -9.2
220.98 5.08000000000001 -13.9
223.52 7.61999999999998 -10.7
226.06 5.08000000000004 -7.4
226.06 0 -8.2
231.14 0 -6.6
231.14 0 -12
231.14 0 -12.8
231.14 2.53999999999999 -7
231.14 0 -8.1
233.68 0 -9.7
251.46 17.7799999999999 -9
251.46 0 -9.9
254 0 -9.2
254 2.54000000000002 -11.3
254 0 -6.5
254 2.54000000000002 -2.2
254 0 -1.2
254 0 -3.7
254 0 -12.6
254 0 -10.3
254 0 -6.8
256.54 0 -6.4
256.54 0 -5.9
256.54 0 -4.2
261.62 5.07999999999998 -11.5
